Name, time, ang1, ang2, ang3, edg1, edg2, edg3, orn1, orn2, orn3, vel1, vel2, vel3, fang1, fang2, fang3
00D00BD2,251985,0, 0, 0,0, 0, 0,0, 0, 0,7.325281445161747e-19, 121014800.0, 1.8747972154201728e-41,0, 0, 0
000AC172,251990,179.99554443359375, 180.0, 105.03968048095703,0, 0, 0,0, 0, 0,0, 0, 0,175.8279571533203, 155.986328125, 104.34977722167969
00D00BCB,251979,180.0, 180.02487182617188, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,251994,0, 0, 0,0, 0, 0,0, 0, 0,-4.1626296043396, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,252004,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,251992,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,252011,0, 0, 0,0, 0, 0,0, 0, 0,-8205.0654296875, 1.8747972154201728e-41, 2.2839008953683926e+24,0, 0, 0
00D00BD2,252014,180.40274047851562, 105.01863861083984, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.1835479736328, 101.86682891845703, 166.6871795654297
00D00BCE,252014,180.3959197998047, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,180.01852416992188, 162.42442321777344, 109.095947265625
00D00BCB,252002,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -2305609695232.0, 1.8747972154201728e-41,179.95887756347656, 182.99114990234375, 163.7867431640625
00D00BCE,252031,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252035,0, 0, 0,0, 0, 0,0, 0, 0,-71513432064.0, -5.67709772175424e-33, 1.8747972154201728e-41,0, 0, 0
000AC172,252040,179.986083984375, 180.0, 105.01663970947266,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 150.8666229248047, 104.32780456542969
00D00BCE,252044,0, 0, 0,0, 0, 0,0, 0, 0,-291932256.0, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,252032,180.0, 180.0234375, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252064,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.1835479736328, 101.82288360595703, 175.6961212158203
00D00BCB,252052,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,190.39605712890625, 182.88128662109375, 163.5670166015625
00D00BCE,252064,180.40823364257812, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,179.9086456298828, 186.15525817871094, 104.87713623046875
000AC172,252070,0, 0, 0,0, 0, 0,0, 0, 0,0.0001216889577335678, 1.8747972154201728e-41, 1.5263616927664157e+32,0, 0, 0
00D00BD2,252074,180.4165496826172, 105.0110092163086, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCB,252062,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 7.401248884597589e-12, 1.8747972154201728e-41,0, 0, 0
00D00BD2,252084,0, 0, 0,0, 0, 0,0, 0, 0,1.2780154876338317e-23, -2.0753331184387207, 1.8747972154201728e-41,0, 0, 0
00D00BCE,252094,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,252096,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8279571533203, 173.8284149169922, 104.32780456542969
00D00BCE,252101,0, 0, 0,0, 0, 0,0, 0, 0,326855917568.0, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,252092,180.0, 180.00491333007812, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,252110,180.01019287109375, 180.0, 105.0028305053711,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252114,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.1835479736328, 101.84485626220703, 161.54550170898438
00D00BCE,252113,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.97457885742188, 170.70823669433594, 80.26737213134766
00D00BCB,252102,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,185.91355895996094, 182.90325927734375, 158.4473114013672
000AC172,252120,0, 0, 0,0, 0, 0,0, 0, 0,-1.0391003907529638e+19, 1.8747972154201728e-41, -33510010126336.0,0, 0, 0
00D00BCB,252109,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, -7.516152891184902e-06, 1.8747972154201728e-41,0, 0, 0
00D00BD2,252124,180.40577697753906, 105.02645111083984, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252134,0, 0, 0,0, 0, 0,0, 0, 0,3.170642097040179e-27, -6.084519003246064e-30, 1.8747972154201728e-41,0, 0, 0
00D00BCE,252133,180.44676208496094, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,252150,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8938751220703, 174.94903564453125, 104.37175750732422
00D00BCE,252154,0, 0, 0,0, 0, 0,0, 0, 0,-5.804130756984832e+16, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,252142,180.0, 180.0065155029297, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252159,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,179.2055206298828, 101.82288360595703, 179.95887756347656
00D00BCE,252163,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.9306182861328, 169.80735778808594, 108.19505310058594
00D00BCB,252152,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,177.01449584960938, 182.83734130859375, 174.97100830078125
000AC172,252170,180.03453063964844, 180.0, 105.00406646728516,0, 0, 0,0, 0, 0,-5.428015259489882e-10, 1.8747972154201728e-41, -544510080.0,0, 0, 0
00D00BCB,252162,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 4.227870887405158e+16, 1.8747972154201728e-41,0, 0, 0
000AC172,252180,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252184,180.4076690673828, 105.01581573486328, 180.0,0, 0, 0,0, 0, 0,-6.884824312589511e-19, 7.04163471554999e-30, 1.8747972154201728e-41,0, 0, 0
00D00BCE,252183,180.4235382080078, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,252200,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8499298095703, 183.9799346923828, 104.32780456542969
00D00BCB,252189,180.0, 180.04000854492188, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,252203,0, 0, 0,0, 0, 0,0, 0, 0,2.6379262766495132e+26, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,252213,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.1396026611328, 101.80091094970703, 176.90463256835938
00D00BCE,252213,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.95260620117188, 182.85931396484375, 79.3664779663086
00D00BCB,252202,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,165.80825805664062, 182.88128662109375, 170.04905700683594
000AC172,252219,180.04742431640625, 180.0, 105.01828002929688,0, 0, 0,0, 0, 0,-604.8165893554688, 1.8747972154201728e-41, 3.520229246989359e-11,0, 0, 0
00D00BCB,252212,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 3.2509055722910144e-23, 1.8747972154201728e-41,0, 0, 0
000AC172,252229,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252229,0, 0, 0,0, 0, 0,0, 0, 0,-9.36653399428836e-36, -1.316840036146694e-16, 1.8747972154201728e-41,0, 0, 0
00D00BCE,252233,180.39527893066406, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252243,180.37741088867188, 105.01504516601562, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,252249,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8279571533203, 176.0037384033203, 104.37175750732422
00D00BCE,252253,0, 0, 0,0, 0, 0,0, 0, 0,7.882459833977808e+37, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BCB,252242,180.0, 180.05380249023438, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252263,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.0956573486328, 101.88880157470703, 161.32577514648438
00D00BCE,252263,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,179.97457885742188, 178.5745849609375, 141.28639221191406
000AC172,252265,180.0494842529297, 180.0, 105.02684020996094,0, 0, 0,0, 0, 0,-36.8010368347168, 1.8747972154201728e-41, 617764.125,0, 0, 0
00D00BCB,252252,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,178.24497985839844, 182.92523193359375, 171.587158203125
00D00BCB,252262,0, 0, 0,0, 0, 0,0, 0, 0,1.8747972154201728e-41, 2642419304628224.0, 1.8747972154201728e-41,0, 0, 0
000AC172,252279,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BCE,252280,180.38160705566406, 180.0, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
00D00BD2,252283,0, 0, 0,0, 0, 0,0, 0, 0,-1.849251197821755e-16, -170825.03125, 1.8747972154201728e-41,0, 0, 0
00D00BD2,252293,180.36363220214844, 105.0370101928711, 180.0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
000AC172,252295,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,175.8719024658203, 181.7386932373047, 104.34977722167969
00D00BCE,252303,0, 0, 0,0, 0, 0,0, 0, 0,0.00021953978284727782, 1.8747972154201728e-41, 1.8747972154201728e-41,0, 0, 0
00D00BD2,252308,0, 0, 0,0, 0, 1,0, 0, 0,0, 0, 0,179.2274932861328, 101.88880157470703, 164.79750061035156
